Payment_ID,Invoice_ID,Payment_Date,Payment_Amount,Method
PAY-02683,INV-04380,2030-05-07,4152.04,Credit Card
PAY-02684,INV-04381,2030-05-08,1242.59,Credit Card
PAY-02685,INV-04382,2030-05-09,4485.88,Credit Card
PAY-02686,INV-04384,2030-05-10,4740.93,Credit Card
PAY-02687,INV-04385,2030-05-11,684.11,Bank Transfer
PAY-02688,INV-04388,2030-05-12,4282.96,Credit Card
PAY-02689,INV-04390,2030-05-13,900.67,Credit Card
PAY-02690,INV-04391,2030-05-14,1272.26,PayPal
PAY-02691,INV-04393,2030-05-15,1714.97,PayPal
PAY-02692,INV-04394,2030-05-16,987.75,Credit Card
PAY-02693,INV-04395,2030-05-17,4225.31,PayPal
PAY-02694,INV-04396,2030-05-18,1568.95,PayPal
PAY-02695,INV-04397,2030-05-19,2457.58,Bank Transfer
PAY-02696,INV-04398,2030-05-20,3953.87,Bank Transfer
PAY-02697,INV-04400,2030-05-21,4983.36,Bank Transfer
PAY-02698,INV-04402,2030-05-22,1329.22,PayPal
PAY-02699,INV-04403,2030-05-23,2054.44,Bank Transfer
PAY-02700,INV-04404,2030-05-24,1476.12,PayPal
PAY-02701,INV-04405,2030-05-25,3924.36,Bank Transfer
PAY-02702,INV-04406,2030-05-26,2114.62,Credit Card
PAY-02703,INV-04408,2030-05-27,2621.52,Bank Transfer
PAY-02704,INV-04409,2030-05-28,3259.44,Credit Card
PAY-02705,INV-04410,2030-05-29,862.69,PayPal
PAY-02706,INV-04412,2030-05-30,2906.39,Credit Card
PAY-02707,INV-04414,2030-05-31,4124.1,PayPal
PAY-02708,INV-04415,2030-06-01,793.08,Credit Card
PAY-02709,INV-04417,2030-06-02,2998.57,Credit Card
PAY-02710,INV-04419,2030-06-03,775.84,Credit Card
PAY-02711,INV-04422,2030-06-04,1082.1,PayPal
PAY-02712,INV-04423,2030-06-05,1032.27,Credit Card
PAY-02713,INV-04425,2030-06-06,4593.0,Credit Card
PAY-02714,INV-04428,2030-06-07,3561.34,Bank Transfer
PAY-02715,INV-04429,2030-06-08,1144.73,Bank Transfer
PAY-02716,INV-04432,2030-06-09,988.94,PayPal
PAY-02717,INV-04435,2030-06-10,4527.22,Credit Card
PAY-02718,INV-04436,2030-06-11,4446.76,Credit Card
PAY-02719,INV-04437,2030-06-12,3036.49,Credit Card
PAY-02720,INV-04438,2030-06-13,2631.11,PayPal
PAY-02721,INV-04440,2030-06-14,841.61,Credit Card
PAY-02722,INV-04441,2030-06-15,718.86,Credit Card
PAY-02723,INV-04442,2030-06-16,891.77,Credit Card
PAY-02724,INV-04443,2030-06-17,1799.6,Credit Card
PAY-02725,INV-04444,2030-06-18,1491.43,Bank Transfer
PAY-02726,INV-04446,2030-06-19,1797.84,PayPal
PAY-02727,INV-04449,2030-06-20,4630.23,Bank Transfer
PAY-02728,INV-04451,2030-06-21,2445.63,PayPal
PAY-02729,INV-04454,2030-06-22,985.62,PayPal
PAY-02730,INV-04456,2030-06-23,1492.78,Bank Transfer
PAY-02731,INV-04460,2030-06-24,3245.25,Bank Transfer
PAY-02732,INV-04461,2030-06-25,1844.06,PayPal
PAY-02733,INV-04463,2030-06-26,2651.63,Bank Transfer
PAY-02734,INV-04464,2030-06-27,3935.65,Credit Card
PAY-02735,INV-04466,2030-06-28,1803.81,PayPal
PAY-02736,INV-04468,2030-06-29,536.81,Credit Card
PAY-02737,INV-04473,2030-06-30,4339.45,Bank Transfer
PAY-02738,INV-04475,2030-07-01,868.81,Credit Card
PAY-02739,INV-04476,2030-07-02,4255.53,Credit Card
PAY-02740,INV-04480,2030-07-03,4973.87,PayPal
PAY-02741,INV-04481,2030-07-04,4655.59,Bank Transfer
PAY-02742,INV-04482,2030-07-05,3642.36,PayPal
PAY-02743,INV-04483,2030-07-06,1925.51,Credit Card
PAY-02744,INV-04484,2030-07-07,4787.31,Bank Transfer
PAY-02745,INV-04485,2030-07-08,1644.08,PayPal
PAY-02746,INV-04490,2030-07-09,2833.42,PayPal
PAY-02747,INV-04492,2030-07-10,4524.55,Bank Transfer
PAY-02748,INV-04493,2030-07-11,2989.05,Credit Card
PAY-02749,INV-04494,2030-07-12,2774.67,Credit Card
PAY-02750,INV-04497,2030-07-13,2625.23,PayPal
PAY-02751,INV-04498,2030-07-14,1429.0,PayPal
PAY-02752,INV-04499,2030-07-15,3635.73,Credit Card
PAY-02753,INV-04500,2030-07-16,3251.35,Bank Transfer
PAY-02754,INV-04501,2030-07-17,3313.2,Credit Card
PAY-02755,INV-04503,2030-07-18,2866.25,Bank Transfer
PAY-02756,INV-04504,2030-07-19,779.82,Bank Transfer
PAY-02757,INV-04505,2030-07-20,2490.9,Credit Card
PAY-02758,INV-04506,2030-07-21,1578.24,Bank Transfer
PAY-02759,INV-04509,2030-07-22,3003.79,Bank Transfer
PAY-02760,INV-04510,2030-07-23,4245.18,PayPal
PAY-02761,INV-04511,2030-07-24,2857.06,Credit Card
PAY-02762,INV-04512,2030-07-25,4589.28,Credit Card
PAY-02763,INV-04513,2030-07-26,3904.72,Credit Card
PAY-02764,INV-04514,2030-07-27,4868.13,Credit Card
PAY-02765,INV-04516,2030-07-28,3975.28,Bank Transfer
PAY-02766,INV-04517,2030-07-29,526.53,Credit Card
PAY-02767,INV-04518,2030-07-30,4151.83,Credit Card
PAY-02768,INV-04519,2030-07-31,1225.54,Bank Transfer
PAY-02769,INV-04520,2030-08-01,1376.78,Bank Transfer
PAY-02770,INV-04524,2030-08-02,3405.03,Credit Card
PAY-02771,INV-04528,2030-08-03,3299.15,Credit Card
PAY-02772,INV-04529,2030-08-04,1702.53,Bank Transfer
PAY-02773,INV-04530,2030-08-05,1107.64,Bank Transfer
PAY-02774,INV-04531,2030-08-06,2168.83,Credit Card
PAY-02775,INV-04532,2030-08-07,3648.22,Credit Card
PAY-02776,INV-04534,2030-08-08,4299.34,Credit Card
PAY-02777,INV-04536,2030-08-09,1415.48,PayPal
PAY-02778,INV-04537,2030-08-10,4985.17,PayPal
PAY-02779,INV-04539,2030-08-11,3598.9,Credit Card
PAY-02780,INV-04541,2030-08-12,3256.8,PayPal
PAY-02781,INV-04543,2030-08-13,3575.9,Credit Card
PAY-02782,INV-04544,2030-08-14,1997.18,Credit Card
PAY-02783,INV-04546,2030-08-15,4695.5,Bank Transfer
PAY-02784,INV-04547,2030-08-16,4022.07,PayPal
PAY-02785,INV-04548,2030-08-17,900.15,PayPal
PAY-02786,INV-04550,2030-08-18,1973.1,Credit Card
PAY-02787,INV-04552,2030-08-19,4726.09,Credit Card
PAY-02788,INV-04554,2030-08-20,3719.72,PayPal
PAY-02789,INV-04555,2030-08-21,4091.09,PayPal
PAY-02790,INV-04556,2030-08-22,2271.25,PayPal
PAY-02791,INV-04557,2030-08-23,3613.49,PayPal
PAY-02792,INV-04559,2030-08-24,1417.33,Bank Transfer
PAY-02793,INV-04561,2030-08-25,4264.11,Bank Transfer
PAY-02794,INV-04562,2030-08-26,3312.19,Credit Card
PAY-02795,INV-04563,2030-08-27,1447.38,PayPal
PAY-02796,INV-04564,2030-08-28,4120.7,Credit Card
PAY-02797,INV-04567,2030-08-29,4424.42,PayPal
PAY-02798,INV-04568,2030-08-30,1606.93,Bank Transfer
PAY-02799,INV-04569,2030-08-31,1367.5,Bank Transfer
PAY-02800,INV-04571,2030-09-01,4550.41,Bank Transfer
PAY-02801,INV-04572,2030-09-02,2072.38,Bank Transfer
PAY-02802,INV-04574,2030-09-03,2173.74,Credit Card
PAY-02803,INV-04575,2030-09-04,2276.32,Bank Transfer
PAY-02804,INV-04576,2030-09-05,997.05,Credit Card
PAY-02805,INV-04577,2030-09-06,3643.04,Bank Transfer
PAY-02806,INV-04578,2030-09-07,3454.14,Bank Transfer
PAY-02807,INV-04579,2030-09-08,2376.13,PayPal
PAY-02808,INV-04581,2030-09-09,1329.47,Credit Card
PAY-02809,INV-04583,2030-09-10,1799.44,Credit Card
PAY-02810,INV-04586,2030-09-11,953.24,Credit Card
PAY-02811,INV-04588,2030-09-12,4917.45,Credit Card
PAY-02812,INV-04591,2030-09-13,835.13,Bank Transfer
PAY-02813,INV-04593,2030-09-14,4029.44,Bank Transfer
PAY-02814,INV-04595,2030-09-15,1871.63,PayPal
PAY-02815,INV-04598,2030-09-16,1011.33,Credit Card
PAY-02816,INV-04599,2030-09-17,2336.35,Bank Transfer
PAY-02817,INV-04600,2030-09-18,4667.67,Credit Card
PAY-02818,INV-04603,2030-09-19,2096.09,Bank Transfer
PAY-02819,INV-04604,2030-09-20,1927.55,Bank Transfer
PAY-02820,INV-04605,2030-09-21,1793.64,Bank Transfer
PAY-02821,INV-04606,2030-09-22,616.61,Credit Card
PAY-02822,INV-04608,2030-09-23,3952.7,Bank Transfer
PAY-02823,INV-04610,2030-09-24,2259.24,PayPal
PAY-02824,INV-04612,2030-09-25,3387.69,Bank Transfer
PAY-02825,INV-04613,2030-09-26,4120.03,PayPal
PAY-02826,INV-04614,2030-09-27,4772.18,Bank Transfer
PAY-02827,INV-04615,2030-09-28,3990.67,Bank Transfer
PAY-02828,INV-04617,2030-09-29,2535.91,Bank Transfer
PAY-02829,INV-04620,2030-09-30,4818.96,Credit Card
PAY-02830,INV-04621,2030-10-01,2697.66,Credit Card
PAY-02831,INV-04623,2030-10-02,4041.09,Bank Transfer
PAY-02832,INV-04624,2030-10-03,3884.98,Bank Transfer
PAY-02833,INV-04626,2030-10-04,1817.59,Credit Card
PAY-02834,INV-04627,2030-10-05,4081.17,Bank Transfer
PAY-02835,INV-04628,2030-10-06,3828.7,Bank Transfer
PAY-02836,INV-04631,2030-10-07,4539.04,Credit Card
PAY-02837,INV-04632,2030-10-08,1062.96,Credit Card
PAY-02838,INV-04634,2030-10-09,4314.28,PayPal
PAY-02839,INV-04637,2030-10-10,1129.61,Bank Transfer
PAY-02840,INV-04638,2030-10-11,4834.37,Credit Card
PAY-02841,INV-04640,2030-10-12,2967.17,PayPal
PAY-02842,INV-04641,2030-10-13,2663.16,Bank Transfer
PAY-02843,INV-04642,2030-10-14,4966.66,Bank Transfer
PAY-02844,INV-04645,2030-10-15,4216.19,Credit Card
PAY-02845,INV-04648,2030-10-16,3817.47,Bank Transfer
PAY-02846,INV-04652,2030-10-17,3595.15,Bank Transfer
PAY-02847,INV-04653,2030-10-18,4154.86,Credit Card
PAY-02848,INV-04655,2030-10-19,2649.43,Bank Transfer
PAY-02849,INV-04656,2030-10-20,2441.71,PayPal
PAY-02850,INV-04657,2030-10-21,1319.58,Bank Transfer
PAY-02851,INV-04659,2030-10-22,1040.11,Bank Transfer
PAY-02852,INV-04661,2030-10-23,2302.35,PayPal
PAY-02853,INV-04663,2030-10-24,1638.61,Bank Transfer
PAY-02854,INV-04664,2030-10-25,3613.52,PayPal
PAY-02855,INV-04665,2030-10-26,2538.47,PayPal
PAY-02856,INV-04666,2030-10-27,3585.32,Credit Card
PAY-02857,INV-04667,2030-10-28,1693.23,Credit Card
PAY-02858,INV-04668,2030-10-29,4264.91,Bank Transfer
PAY-02859,INV-04671,2030-10-30,645.91,Credit Card
PAY-02860,INV-04672,2030-10-31,3686.89,Bank Transfer
PAY-02861,INV-04673,2030-11-01,4900.14,PayPal
PAY-02862,INV-04674,2030-11-02,4841.66,Bank Transfer
PAY-02863,INV-04675,2030-11-03,1951.89,Bank Transfer
PAY-02864,INV-04676,2030-11-04,4683.84,Bank Transfer
PAY-02865,INV-04678,2030-11-05,4361.65,Credit Card
PAY-02866,INV-04679,2030-11-06,2838.36,PayPal
PAY-02867,INV-04681,2030-11-07,668.37,Credit Card
PAY-02868,INV-04682,2030-11-08,4350.17,Credit Card
PAY-02869,INV-04683,2030-11-09,2074.97,PayPal
PAY-02870,INV-04684,2030-11-10,2886.13,PayPal
PAY-02871,INV-04685,2030-11-11,2163.12,Bank Transfer
PAY-02872,INV-04686,2030-11-12,3668.16,Credit Card
PAY-02873,INV-04689,2030-11-13,2550.86,Credit Card
PAY-02874,INV-04691,2030-11-14,4506.05,Credit Card
PAY-02875,INV-04693,2030-11-15,610.08,Bank Transfer
PAY-02876,INV-04694,2030-11-16,3667.65,PayPal
PAY-02877,INV-04695,2030-11-17,1048.7,Bank Transfer
PAY-02878,INV-04699,2030-11-18,2696.09,Credit Card
PAY-02879,INV-04701,2030-11-19,4158.35,Bank Transfer
PAY-02880,INV-04703,2030-11-20,2091.14,Credit Card
PAY-02881,INV-04705,2030-11-21,2817.06,Credit Card
PAY-02882,INV-04706,2030-11-22,4273.21,Bank Transfer
PAY-02883,INV-04707,2030-11-23,1681.06,PayPal
PAY-02884,INV-04709,2030-11-24,4856.02,PayPal
PAY-02885,INV-04710,2030-11-25,1863.25,Credit Card
PAY-02886,INV-04711,2030-11-26,1524.94,Bank Transfer
PAY-02887,INV-04712,2030-11-27,4262.85,Bank Transfer
PAY-02888,INV-04713,2030-11-28,1418.3,Bank Transfer
PAY-02889,INV-04714,2030-11-29,4950.34,Bank Transfer
PAY-02890,INV-04717,2030-11-30,2301.45,Bank Transfer
PAY-02891,INV-04718,2030-12-01,3473.84,PayPal
PAY-02892,INV-04719,2030-12-02,1013.32,Credit Card
PAY-02893,INV-04721,2030-12-03,1856.14,Bank Transfer
PAY-02894,INV-04722,2030-12-04,1064.54,PayPal
PAY-02895,INV-04723,2030-12-05,3520.97,Credit Card
PAY-02896,INV-04724,2030-12-06,3420.49,Credit Card
PAY-02897,INV-04727,2030-12-07,2295.52,Credit Card
PAY-02898,INV-04729,2030-12-08,3345.81,Credit Card
PAY-02899,INV-04730,2030-12-09,4738.92,PayPal
PAY-02900,INV-04731,2030-12-10,685.71,Credit Card
PAY-02901,INV-04733,2030-12-11,3169.08,Bank Transfer
PAY-02902,INV-04737,2030-12-12,4589.78,Bank Transfer
PAY-02903,INV-04738,2030-12-13,4801.54,Bank Transfer
PAY-02904,INV-04739,2030-12-14,3127.64,PayPal
PAY-02905,INV-04740,2030-12-15,567.66,PayPal
PAY-02906,INV-04742,2030-12-16,3709.84,Credit Card
PAY-02907,INV-04744,2030-12-17,1851.64,Bank Transfer
PAY-02908,INV-04745,2030-12-18,4336.11,PayPal
PAY-02909,INV-04746,2030-12-19,2880.63,Credit Card
PAY-02910,INV-04747,2030-12-20,4429.29,PayPal
PAY-02911,INV-04750,2030-12-21,4205.73,Credit Card
PAY-02912,INV-04752,2030-12-22,865.29,PayPal
PAY-02913,INV-04754,2030-12-23,3179.14,Bank Transfer
PAY-02914,INV-04756,2030-12-24,4343.66,PayPal
PAY-02915,INV-04757,2030-12-25,2326.27,Credit Card
PAY-02916,INV-04758,2030-12-26,2784.7,Credit Card
PAY-02917,INV-04759,2030-12-27,1968.22,Credit Card
PAY-02918,INV-04761,2030-12-28,845.8,PayPal
PAY-02919,INV-04762,2030-12-29,3638.74,PayPal
PAY-02920,INV-04766,2030-12-30,3433.49,Bank Transfer
PAY-02921,INV-04767,2030-12-31,2730.78,Bank Transfer
PAY-02922,INV-04769,2031-01-01,2442.12,PayPal
PAY-02923,INV-04770,2031-01-02,3554.92,PayPal
PAY-02924,INV-04771,2031-01-03,831.95,PayPal
PAY-02925,INV-04774,2031-01-04,4374.43,Bank Transfer
PAY-02926,INV-04777,2031-01-05,2646.73,Credit Card
PAY-02927,INV-04779,2031-01-06,1879.55,PayPal
PAY-02928,INV-04780,2031-01-07,3217.85,Bank Transfer
PAY-02929,INV-04781,2031-01-08,1722.58,Bank Transfer
PAY-02930,INV-04782,2031-01-09,1417.31,Credit Card
PAY-02931,INV-04783,2031-01-10,4248.61,PayPal
PAY-02932,INV-04784,2031-01-11,3760.06,Bank Transfer
PAY-02933,INV-04785,2031-01-12,3720.67,Bank Transfer
PAY-02934,INV-04786,2031-01-13,4480.34,PayPal
PAY-02935,INV-04787,2031-01-14,1162.47,Credit Card
PAY-02936,INV-04788,2031-01-15,917.45,Credit Card
PAY-02937,INV-04789,2031-01-16,2119.39,Credit Card
PAY-02938,INV-04790,2031-01-17,1062.31,Bank Transfer
PAY-02939,INV-04794,2031-01-18,2709.4,Credit Card
PAY-02940,INV-04796,2031-01-19,1236.11,PayPal
PAY-02941,INV-04797,2031-01-20,4537.43,Bank Transfer
PAY-02942,INV-04799,2031-01-21,1363.28,Bank Transfer
PAY-02943,INV-04800,2031-01-22,3233.34,Bank Transfer
PAY-02944,INV-04801,2031-01-23,1421.92,Credit Card
PAY-02945,INV-04803,2031-01-24,2580.44,Bank Transfer
PAY-02946,INV-04804,2031-01-25,2174.26,Bank Transfer
PAY-02947,INV-04806,2031-01-26,2317.82,Bank Transfer
PAY-02948,INV-04809,2031-01-27,2764.15,PayPal
PAY-02949,INV-04810,2031-01-28,631.99,PayPal
PAY-02950,INV-04811,2031-01-29,3934.74,PayPal
PAY-02951,INV-04812,2031-01-30,4590.64,PayPal
PAY-02952,INV-04814,2031-01-31,732.15,Bank Transfer
PAY-02953,INV-04816,2031-02-01,1196.7,PayPal
PAY-02954,INV-04817,2031-02-02,1886.29,PayPal
PAY-02955,INV-04819,2031-02-03,902.57,Bank Transfer
PAY-02956,INV-04822,2031-02-04,1922.73,Bank Transfer
PAY-02957,INV-04825,2031-02-05,4475.53,Bank Transfer
PAY-02958,INV-04826,2031-02-06,512.52,PayPal
PAY-02959,INV-04828,2031-02-07,4365.37,PayPal
PAY-02960,INV-04831,2031-02-08,2021.65,Credit Card
PAY-02961,INV-04833,2031-02-09,1829.52,Bank Transfer
PAY-02962,INV-04836,2031-02-10,1842.65,Bank Transfer
PAY-02963,INV-04838,2031-02-11,1808.75,Credit Card
PAY-02964,INV-04839,2031-02-12,4859.2,Credit Card
PAY-02965,INV-04840,2031-02-13,1530.0,PayPal
PAY-02966,INV-04841,2031-02-14,2792.08,Credit Card
PAY-02967,INV-04844,2031-02-15,1965.57,Credit Card
PAY-02968,INV-04846,2031-02-16,3538.96,PayPal
PAY-02969,INV-04849,2031-02-17,4063.55,PayPal
PAY-02970,INV-04850,2031-02-18,4659.3,Bank Transfer
PAY-02971,INV-04851,2031-02-19,584.16,Bank Transfer
PAY-02972,INV-04852,2031-02-20,4394.64,Credit Card
PAY-02973,INV-04853,2031-02-21,3759.91,PayPal
PAY-02974,INV-04855,2031-02-22,3714.5,PayPal
PAY-02975,INV-04856,2031-02-23,2081.82,Credit Card
PAY-02976,INV-04857,2031-02-24,3028.9,PayPal
PAY-02977,INV-04858,2031-02-25,4223.1,Bank Transfer
PAY-02978,INV-04859,2031-02-26,2674.65,Bank Transfer
PAY-02979,INV-04860,2031-02-27,1003.99,Credit Card
PAY-02980,INV-04862,2031-02-28,3806.35,Bank Transfer
PAY-02981,INV-04865,2031-03-01,1128.27,Credit Card
PAY-02982,INV-04866,2031-03-02,3559.95,Credit Card
PAY-02983,INV-04869,2031-03-03,1571.72,Bank Transfer
PAY-02984,INV-04873,2031-03-04,3507.75,Bank Transfer
PAY-02985,INV-04874,2031-03-05,3054.7,PayPal
PAY-02986,INV-04876,2031-03-06,2482.56,Bank Transfer
PAY-02987,INV-04878,2031-03-07,1996.63,Bank Transfer
PAY-02988,INV-04880,2031-03-08,1624.75,Bank Transfer
PAY-02989,INV-04881,2031-03-09,2213.61,Credit Card
PAY-02990,INV-04884,2031-03-10,4314.93,Bank Transfer
PAY-02991,INV-04890,2031-03-11,3323.35,Bank Transfer
PAY-02992,INV-04892,2031-03-12,3744.05,Credit Card
PAY-02993,INV-04894,2031-03-13,3834.7,Credit Card
PAY-02994,INV-04895,2031-03-14,4139.25,PayPal
PAY-02995,INV-04899,2031-03-15,867.1,Credit Card
PAY-02996,INV-04901,2031-03-16,3159.29,PayPal
PAY-02997,INV-04904,2031-03-17,2009.44,Credit Card
PAY-02998,INV-04905,2031-03-18,3606.65,Bank Transfer
PAY-02999,INV-04906,2031-03-19,1165.91,PayPal
PAY-03000,INV-04908,2031-03-20,1338.76,PayPal
PAY-03001,INV-04909,2031-03-21,1347.72,PayPal
PAY-03002,INV-04910,2031-03-22,590.74,Credit Card
PAY-03003,INV-04912,2031-03-23,4681.54,Credit Card
PAY-03004,INV-04913,2031-03-24,4454.08,Credit Card
PAY-03005,INV-04914,2031-03-25,2559.16,Bank Transfer
PAY-03006,INV-04915,2031-03-26,1281.22,PayPal
PAY-03007,INV-04916,2031-03-27,2538.12,PayPal
PAY-03008,INV-04919,2031-03-28,2350.96,Credit Card
PAY-03009,INV-04921,2031-03-29,1782.75,Credit Card
PAY-03010,INV-04922,2031-03-30,3116.98,PayPal
PAY-03011,INV-04923,2031-03-31,2893.78,Credit Card
PAY-03012,INV-04925,2031-04-01,845.4,PayPal
PAY-03013,INV-04926,2031-04-02,4302.01,PayPal
PAY-03014,INV-04929,2031-04-03,3982.4,PayPal
PAY-03015,INV-04930,2031-04-04,1013.62,Credit Card
PAY-03016,INV-04931,2031-04-05,684.79,Credit Card
PAY-03017,INV-04932,2031-04-06,4227.04,Credit Card
PAY-03018,INV-04933,2031-04-07,3249.31,Bank Transfer
PAY-03019,INV-04935,2031-04-08,4780.04,PayPal
PAY-03020,INV-04936,2031-04-09,1981.81,Bank Transfer
PAY-03021,INV-04937,2031-04-10,4921.61,Credit Card
PAY-03022,INV-04938,2031-04-11,540.89,Credit Card
PAY-03023,INV-04940,2031-04-12,1890.0,PayPal
PAY-03024,INV-04941,2031-04-13,2057.34,PayPal
PAY-03025,INV-04942,2031-04-14,1656.52,Credit Card
PAY-03026,INV-04943,2031-04-15,697.29,PayPal
PAY-03027,INV-04946,2031-04-16,2865.33,PayPal
PAY-03028,INV-04949,2031-04-17,4114.6,PayPal
PAY-03029,INV-04951,2031-04-18,2234.23,PayPal
PAY-03030,INV-04952,2031-04-19,2174.1,PayPal
PAY-03031,INV-04953,2031-04-20,2078.81,Credit Card
PAY-03032,INV-04956,2031-04-21,4535.32,Credit Card
PAY-03033,INV-04957,2031-04-22,3970.02,PayPal
PAY-03034,INV-04959,2031-04-23,4408.65,PayPal
PAY-03035,INV-04960,2031-04-24,3922.04,Bank Transfer
PAY-03036,INV-04962,2031-04-25,2820.81,Credit Card
PAY-03037,INV-04963,2031-04-26,1189.66,Credit Card
PAY-03038,INV-04966,2031-04-27,1972.05,PayPal
PAY-03039,INV-04967,2031-04-28,2621.06,Credit Card
PAY-03040,INV-04968,2031-04-29,4839.49,PayPal
PAY-03041,INV-04969,2031-04-30,4461.98,Bank Transfer
PAY-03042,INV-04970,2031-05-01,2920.55,Credit Card
PAY-03043,INV-04973,2031-05-02,3577.67,Bank Transfer
PAY-03044,INV-04974,2031-05-03,4345.8,Bank Transfer
PAY-03045,INV-04976,2031-05-04,1071.47,Credit Card
PAY-03046,INV-04978,2031-05-05,1694.45,Credit Card
PAY-03047,INV-04980,2031-05-06,2054.74,Credit Card
PAY-03048,INV-04983,2031-05-07,2445.64,Bank Transfer
PAY-03049,INV-04984,2031-05-08,1831.11,Bank Transfer
PAY-03050,INV-04985,2031-05-09,515.29,Bank Transfer
PAY-03051,INV-04986,2031-05-10,3666.63,Credit Card
PAY-03052,INV-04987,2031-05-11,785.6,Bank Transfer
PAY-03053,INV-04990,2031-05-12,4957.44,Credit Card
PAY-03054,INV-04995,2031-05-13,4753.43,PayPal
PAY-03055,INV-04996,2031-05-14,4670.64,Bank Transfer
PAY-03056,INV-04997,2031-05-15,1450.09,Bank Transfer
PAY-03057,INV-04998,2031-05-16,1583.38,PayPal
PAY-03058,INV-04999,2031-05-17,2594.66,PayPal
PAY-03059,INV-05000,2031-05-18,4931.22,Bank Transfer
