Invoice_ID,Vendor_ID,Invoice_Date,Total_Amount,Currency,Status,Exchange_Rate,Total_Amount_INR
INV-02968,VEND-004,2031-02-15,547.31,EUR,Paid,89.0,48710.59
INV-02969,VEND-017,2031-02-16,1838.03,USD,Pending,82.5,151637.475
INV-02970,VEND-004,2031-02-17,2519.57,USD,Pending,82.5,207864.52500000002
INV-02971,VEND-013,2031-02-18,2613.91,USD,Paid,82.5,215647.57499999998
INV-02972,VEND-005,2031-02-19,2470.12,EUR,Pending,89.0,219840.68
INV-02973,VEND-011,2031-02-20,1376.37,USD,Pending,82.5,113550.525
INV-02974,VEND-013,2031-02-21,4438.97,EUR,Pending,89.0,395068.33
INV-02975,VEND-016,2031-02-22,4034.5,USD,Pending,82.5,332846.25
INV-02976,VEND-020,2031-02-23,1134.57,EUR,Paid,89.0,100976.73
INV-02977,VEND-007,2031-02-24,3685.95,USD,Paid,82.5,304090.875
INV-02978,VEND-013,2031-02-25,911.58,USD,Paid,82.5,75205.35
INV-02979,VEND-013,2031-02-26,900.71,USD,Paid,82.5,74308.575
INV-02980,VEND-014,2031-02-27,3155.5,USD,Paid,82.5,260328.75
INV-02981,VEND-020,2031-02-28,1795.56,USD,Pending,82.5,148133.69999999998
INV-02982,VEND-010,2031-03-01,1821.97,USD,Paid,82.5,150312.525
INV-02983,VEND-002,2031-03-02,2757.61,USD,Pending,82.5,227502.825
INV-02984,VEND-004,2031-03-03,2997.18,USD,Paid,82.5,247267.34999999998
INV-02985,VEND-001,2031-03-04,4515.64,EUR,Paid,89.0,401891.96
INV-02986,VEND-003,2031-03-05,1378.65,USD,Pending,82.5,113738.62500000001
INV-02987,VEND-017,2031-03-06,4997.77,USD,Pending,82.5,412316.025
INV-02988,VEND-001,2031-03-07,4176.58,USD,Paid,82.5,344567.85
INV-02989,VEND-015,2031-03-08,3404.53,EUR,Paid,89.0,303003.17000000004
INV-02990,VEND-014,2031-03-09,3179.32,USD,Pending,82.5,262293.9
INV-02991,VEND-003,2031-03-10,4326.05,USD,Paid,82.5,356899.125
INV-02992,VEND-014,2031-03-11,4087.83,USD,Pending,82.5,337245.975
INV-02993,VEND-014,2031-03-12,2727.48,USD,Paid,82.5,225017.1
INV-02994,VEND-013,2031-03-13,4592.56,USD,Pending,82.5,378886.2
INV-02995,VEND-013,2031-03-14,3384.27,USD,Pending,82.5,279202.275
INV-02996,VEND-007,2031-03-15,2573.43,USD,Paid,82.5,212307.97499999998
INV-02997,VEND-004,2031-03-16,2455.51,GBP,Pending,102.0,250462.02000000002
INV-02998,VEND-015,2031-03-17,1934.13,EUR,Pending,89.0,172137.57
INV-02999,VEND-008,2031-03-18,2195.57,USD,Paid,82.5,181134.52500000002
INV-03000,VEND-006,2031-03-19,2340.04,USD,Paid,82.5,193053.3
INV-03001,VEND-017,2031-03-20,2007.0,GBP,Pending,102.0,204714.0
INV-03002,VEND-015,2031-03-21,2777.63,EUR,Pending,89.0,247209.07
INV-03003,VEND-012,2031-03-22,1531.32,USD,Pending,82.5,126333.9
INV-03004,VEND-001,2031-03-23,1534.34,USD,Pending,82.5,126583.04999999999
INV-03005,VEND-001,2031-03-24,4761.21,EUR,Paid,89.0,423747.69
INV-03006,VEND-010,2031-03-25,2308.82,USD,Pending,82.5,190477.65000000002
INV-03007,VEND-007,2031-03-26,1501.16,EUR,Paid,89.0,133603.24000000002
INV-03008,VEND-008,2031-03-27,2203.98,USD,Paid,82.5,181828.35
INV-03009,VEND-001,2031-03-28,4534.8,USD,Pending,82.5,374121.0
INV-03010,VEND-009,2031-03-29,2179.05,USD,Pending,82.5,179771.62500000003
INV-03011,VEND-008,2031-03-30,2785.54,EUR,Pending,89.0,247913.06
INV-03012,VEND-001,2031-03-31,3837.83,USD,Paid,82.5,316620.975
INV-03013,VEND-014,2031-04-01,2403.81,USD,Paid,82.5,198314.32499999998
INV-03014,VEND-012,2031-04-02,2330.46,USD,Pending,82.5,192262.95
INV-03015,VEND-002,2031-04-03,4715.92,USD,Paid,82.5,389063.4
INV-03016,VEND-003,2031-04-04,4463.28,USD,Pending,82.5,368220.6
INV-03017,VEND-001,2031-04-05,3945.32,USD,Pending,82.5,325488.9
INV-03018,VEND-002,2031-04-06,4618.41,USD,Pending,82.5,381018.825
INV-03019,VEND-011,2031-04-07,2235.52,GBP,Pending,102.0,228023.04
INV-03020,VEND-007,2031-04-08,3012.26,USD,Paid,82.5,248511.45
INV-03021,VEND-011,2031-04-09,1594.8,USD,Pending,82.5,131571.0
INV-03022,VEND-009,2031-04-10,561.55,EUR,Pending,89.0,49977.95
INV-03023,VEND-002,2031-04-11,1658.76,USD,Pending,82.5,136847.7
INV-03024,VEND-015,2031-04-12,3608.49,USD,Paid,82.5,297700.425
INV-03025,VEND-017,2031-04-13,1055.96,USD,Paid,82.5,87116.7
INV-03026,VEND-018,2031-04-14,4799.13,GBP,Paid,102.0,489511.26
INV-03027,VEND-001,2031-04-15,1337.16,USD,Paid,82.5,110315.70000000001
INV-03028,VEND-004,2031-04-16,3995.85,USD,Pending,82.5,329657.625
INV-03029,VEND-019,2031-04-17,1793.24,EUR,Paid,89.0,159598.36000000002
INV-03030,VEND-011,2031-04-18,4042.02,USD,Pending,82.5,333466.65
INV-03031,VEND-004,2031-04-19,874.61,USD,Pending,82.5,72155.325
INV-03032,VEND-011,2031-04-20,2612.45,USD,Pending,82.5,215527.12499999997
INV-03033,VEND-005,2031-04-21,878.28,GBP,Pending,102.0,89584.56
INV-03034,VEND-013,2031-04-22,3646.72,USD,Paid,82.5,300854.39999999997
INV-03035,VEND-015,2031-04-23,1144.5,USD,Paid,82.5,94421.25
INV-03036,VEND-001,2031-04-24,892.51,USD,Pending,82.5,73632.075
INV-03037,VEND-003,2031-04-25,1608.63,EUR,Pending,89.0,143168.07
INV-03038,VEND-014,2031-04-26,2928.25,USD,Paid,82.5,241580.625
INV-03039,VEND-013,2031-04-27,798.53,USD,Paid,82.5,65878.72499999999
INV-03040,VEND-011,2031-04-28,1601.34,USD,Paid,82.5,132110.55
INV-03041,VEND-004,2031-04-29,4865.28,USD,Paid,82.5,401385.6
INV-03042,VEND-014,2031-04-30,2527.53,USD,Paid,82.5,208521.225
INV-03043,VEND-006,2031-05-01,4466.34,EUR,Paid,89.0,397504.26
INV-03044,VEND-014,2031-05-02,1420.13,EUR,Paid,89.0,126391.57
INV-03045,VEND-009,2031-05-03,4363.23,USD,Paid,82.5,359966.475
INV-03046,VEND-019,2031-05-04,1165.68,EUR,Paid,89.0,103745.52
INV-03047,VEND-009,2031-05-05,1399.88,USD,Pending,82.5,115490.1
INV-03048,VEND-017,2031-05-06,4004.76,EUR,Paid,89.0,356423.64
INV-03049,VEND-012,2031-05-07,1900.21,USD,Pending,82.5,156767.325
INV-03050,VEND-005,2031-05-08,4755.13,GBP,Pending,102.0,485023.26
INV-03051,VEND-019,2031-05-09,1735.24,USD,Paid,82.5,143157.3
INV-03052,VEND-018,2031-05-10,2792.72,EUR,Pending,89.0,248552.08
INV-03053,VEND-018,2031-05-11,1531.71,USD,Paid,82.5,126366.075
INV-03054,VEND-007,2031-05-12,2381.91,USD,Pending,82.5,196507.57499999998
INV-03055,VEND-008,2031-05-13,1519.86,EUR,Pending,89.0,135267.53999999998
INV-03056,VEND-014,2031-05-14,2009.66,USD,Paid,82.5,165796.95
INV-03057,VEND-006,2031-05-15,659.95,USD,Pending,82.5,54445.87500000001
INV-03058,VEND-017,2031-05-16,2607.83,EUR,Paid,89.0,232096.87
INV-03059,VEND-017,2031-05-17,4422.29,USD,Pending,82.5,364838.925
INV-03060,VEND-007,2031-05-18,2378.82,USD,Pending,82.5,196252.65000000002
INV-03061,VEND-008,2031-05-19,1361.72,USD,Pending,82.5,112341.90000000001
INV-03062,VEND-009,2031-05-20,4858.1,EUR,Pending,89.0,432370.9
INV-03063,VEND-018,2031-05-21,4368.15,USD,Paid,82.5,360372.37499999994
INV-03064,VEND-017,2031-05-22,1711.35,USD,Paid,82.5,141186.375
INV-03065,VEND-002,2031-05-23,2296.01,EUR,Pending,89.0,204344.89
INV-03066,VEND-006,2031-05-24,2028.76,USD,Paid,82.5,167372.7
INV-03067,VEND-014,2031-05-25,2381.52,USD,Pending,82.5,196475.4
INV-03068,VEND-009,2031-05-26,1078.91,USD,Paid,82.5,89010.07500000001
INV-03069,VEND-019,2031-05-27,3184.97,USD,Paid,82.5,262760.02499999997
INV-03070,VEND-013,2031-05-28,1351.58,USD,Pending,82.5,111505.34999999999
INV-03071,VEND-003,2031-05-29,1580.81,USD,Paid,82.5,130416.825
INV-03072,VEND-014,2031-05-30,3275.71,EUR,Paid,89.0,291538.19
INV-03073,VEND-020,2031-05-31,1784.55,USD,Paid,82.5,147225.375
INV-03074,VEND-013,2031-06-01,3213.28,USD,Paid,82.5,265095.60000000003
INV-03075,VEND-004,2031-06-02,4914.19,USD,Paid,82.5,405420.675
INV-03076,VEND-016,2031-06-03,698.78,USD,Paid,82.5,57649.35
INV-03077,VEND-011,2031-06-04,1422.41,USD,Paid,82.5,117348.82500000001
INV-03078,VEND-018,2031-06-05,1166.02,USD,Pending,82.5,96196.65
INV-03079,VEND-007,2031-06-06,3356.57,USD,Paid,82.5,276917.025
INV-03080,VEND-016,2031-06-07,4505.77,GBP,Paid,102.0,459588.54000000004
INV-03081,VEND-011,2031-06-08,646.7,USD,Paid,82.5,53352.75000000001
INV-03082,VEND-016,2031-06-09,4442.89,USD,Pending,82.5,366538.42500000005
INV-03083,VEND-018,2031-06-10,4130.9,EUR,Pending,89.0,367650.1
INV-03084,VEND-008,2031-06-11,1150.56,USD,Paid,82.5,94921.2
INV-03085,VEND-011,2031-06-12,2085.01,USD,Paid,82.5,172013.325
INV-03086,VEND-004,2031-06-13,903.26,USD,Paid,82.5,74518.95
INV-03087,VEND-011,2031-06-14,3993.87,USD,Paid,82.5,329494.27499999997
INV-03088,VEND-006,2031-06-15,1499.99,USD,Pending,82.5,123749.175
INV-03089,VEND-004,2031-06-16,1414.03,USD,Paid,82.5,116657.47499999999
INV-03090,VEND-018,2031-06-17,1116.7,USD,Pending,82.5,92127.75
INV-03091,VEND-002,2031-06-18,4074.86,USD,Paid,82.5,336175.95
INV-03092,VEND-015,2031-06-19,4285.31,EUR,Paid,89.0,381392.59
INV-03093,VEND-014,2031-06-20,1986.64,USD,Paid,82.5,163897.80000000002
INV-03094,VEND-013,2031-06-21,1247.06,GBP,Paid,102.0,127200.12
INV-03095,VEND-016,2031-06-22,3893.69,USD,Paid,82.5,321229.425
INV-03096,VEND-009,2031-06-23,1690.25,USD,Pending,82.5,139445.625
INV-03097,VEND-019,2031-06-24,3120.83,EUR,Paid,89.0,277753.87
INV-03098,VEND-018,2031-06-25,1033.48,USD,Paid,82.5,85262.1
INV-03099,VEND-017,2031-06-26,4452.37,USD,Pending,82.5,367320.52499999997
INV-03100,VEND-015,2031-06-27,4732.98,EUR,Paid,89.0,421235.22
INV-03101,VEND-016,2031-06-28,1856.65,GBP,Pending,102.0,189378.30000000002
INV-03102,VEND-002,2031-06-29,3367.31,USD,Pending,82.5,277803.075
INV-03103,VEND-020,2031-06-30,1843.24,USD,Pending,82.5,152067.3
INV-03104,VEND-016,2031-07-01,4418.63,USD,Paid,82.5,364536.97500000003
INV-03105,VEND-013,2031-07-02,3836.92,USD,Pending,82.5,316545.9
INV-03106,VEND-019,2031-07-03,928.01,EUR,Pending,89.0,82592.89
INV-03107,VEND-011,2031-07-04,3040.26,USD,Paid,82.5,250821.45
INV-03108,VEND-019,2031-07-05,921.82,USD,Paid,82.5,76050.15000000001
INV-03109,VEND-011,2031-07-06,841.86,EUR,Paid,89.0,74925.54000000001
INV-03110,VEND-008,2031-07-07,1182.2,GBP,Pending,102.0,120584.40000000001
INV-03111,VEND-019,2031-07-08,1585.09,USD,Pending,82.5,130769.92499999999
INV-03112,VEND-006,2031-07-09,926.95,USD,Paid,82.5,76473.375
INV-03113,VEND-012,2031-07-10,4266.16,USD,Paid,82.5,351958.2
INV-03114,VEND-004,2031-07-11,3349.14,GBP,Paid,102.0,341612.27999999997
INV-03115,VEND-015,2031-07-12,633.58,USD,Pending,82.5,52270.350000000006
INV-03116,VEND-016,2031-07-13,3680.34,USD,Paid,82.5,303628.05
INV-03117,VEND-013,2031-07-14,779.75,USD,Pending,82.5,64329.375
INV-03118,VEND-019,2031-07-15,4531.48,EUR,Paid,89.0,403301.72
INV-03119,VEND-010,2031-07-16,2099.66,EUR,Pending,89.0,186869.74
INV-03120,VEND-001,2031-07-17,4770.2,USD,Paid,82.5,393541.5
INV-03121,VEND-020,2031-07-18,4131.42,EUR,Pending,89.0,367696.38
INV-03122,VEND-010,2031-07-19,4303.35,USD,Pending,82.5,355026.37500000006
INV-03123,VEND-017,2031-07-20,2471.1,USD,Paid,82.5,203865.75
INV-03124,VEND-009,2031-07-21,1971.73,USD,Pending,82.5,162667.725
INV-03125,VEND-016,2031-07-22,2008.61,EUR,Pending,89.0,178766.28999999998
INV-03126,VEND-018,2031-07-23,4517.89,EUR,Paid,89.0,402092.21
INV-03127,VEND-001,2031-07-24,4673.34,USD,Paid,82.5,385550.55
INV-03128,VEND-016,2031-07-25,4582.03,EUR,Paid,89.0,407800.67
INV-03129,VEND-017,2031-07-26,3209.67,GBP,Pending,102.0,327386.34
INV-03130,VEND-012,2031-07-27,1092.97,USD,Pending,82.5,90170.02500000001
INV-03131,VEND-018,2031-07-28,515.78,USD,Paid,82.5,42551.85
INV-03132,VEND-018,2031-07-29,2766.57,USD,Paid,82.5,228242.02500000002
INV-03133,VEND-019,2031-07-30,2693.25,USD,Paid,82.5,222193.125
INV-03134,VEND-012,2031-07-31,2274.81,EUR,Paid,89.0,202458.09
INV-03135,VEND-006,2031-08-01,3047.02,USD,Pending,82.5,251379.15
INV-03136,VEND-007,2031-08-02,3807.26,USD,Paid,82.5,314098.95
INV-03137,VEND-008,2031-08-03,3881.35,USD,Paid,82.5,320211.375
INV-03138,VEND-003,2031-08-04,2974.62,EUR,Pending,89.0,264741.18
INV-03139,VEND-004,2031-08-05,2654.59,EUR,Pending,89.0,236258.51
INV-03140,VEND-006,2031-08-06,932.74,GBP,Paid,102.0,95139.48
INV-03141,VEND-002,2031-08-07,1764.92,USD,Paid,82.5,145605.9
INV-03142,VEND-012,2031-08-08,1579.39,GBP,Pending,102.0,161097.78
INV-03143,VEND-009,2031-08-09,1330.95,USD,Paid,82.5,109803.375
INV-03144,VEND-018,2031-08-10,4703.62,USD,Paid,82.5,388048.64999999997
INV-03145,VEND-004,2031-08-11,1702.24,GBP,Paid,102.0,173628.48
INV-03146,VEND-013,2031-08-12,3485.2,USD,Paid,82.5,287529.0
INV-03147,VEND-010,2031-08-13,4943.05,EUR,Paid,89.0,439931.45
INV-03148,VEND-020,2031-08-14,1960.84,GBP,Paid,102.0,200005.68
INV-03149,VEND-004,2031-08-15,709.98,USD,Pending,82.5,58573.35
INV-03150,VEND-016,2031-08-16,4865.72,GBP,Pending,102.0,496303.44
INV-03151,VEND-003,2031-08-17,4277.75,USD,Paid,82.5,352914.375
INV-03152,VEND-019,2031-08-18,553.11,EUR,Pending,89.0,49226.79
INV-03153,VEND-016,2031-08-19,4283.56,GBP,Pending,102.0,436923.12000000005
INV-03154,VEND-014,2031-08-20,4897.02,USD,Pending,82.5,404004.15
INV-03155,VEND-002,2031-08-21,2322.54,USD,Paid,82.5,191609.55
INV-03156,VEND-008,2031-08-22,3748.66,GBP,Paid,102.0,382363.32
INV-03157,VEND-005,2031-08-23,2533.63,USD,Paid,82.5,209024.475
INV-03158,VEND-018,2031-08-24,2560.42,USD,Paid,82.5,211234.65
INV-03159,VEND-010,2031-08-25,3170.84,USD,Paid,82.5,261594.30000000002
INV-03160,VEND-009,2031-08-26,4110.86,USD,Paid,82.5,339145.94999999995
INV-03161,VEND-016,2031-08-27,3720.54,USD,Paid,82.5,306944.55
INV-03162,VEND-011,2031-08-28,4302.42,USD,Paid,82.5,354949.65
INV-03163,VEND-010,2031-08-29,877.23,GBP,Pending,102.0,89477.46
INV-03164,VEND-007,2031-08-30,628.84,USD,Paid,82.5,51879.3
INV-03165,VEND-004,2031-08-31,3600.45,USD,Paid,82.5,297037.125
INV-03166,VEND-020,2031-09-01,527.62,USD,Paid,82.5,43528.65
INV-03167,VEND-017,2031-09-02,4055.13,EUR,Paid,89.0,360906.57
INV-03168,VEND-003,2031-09-03,1776.96,GBP,Paid,102.0,181249.92
INV-03169,VEND-019,2031-09-04,738.29,USD,Pending,82.5,60908.924999999996
INV-03170,VEND-011,2031-09-05,4900.36,USD,Pending,82.5,404279.69999999995
INV-03171,VEND-010,2031-09-06,1814.11,USD,Paid,82.5,149664.07499999998
INV-03172,VEND-010,2031-09-07,1294.82,USD,Paid,82.5,106822.65
INV-03173,VEND-006,2031-09-08,2570.61,USD,Pending,82.5,212075.325
INV-03174,VEND-014,2031-09-09,660.92,USD,Pending,82.5,54525.899999999994
INV-03175,VEND-017,2031-09-10,4588.22,USD,Paid,82.5,378528.15
INV-03176,VEND-003,2031-09-11,3650.89,USD,Paid,82.5,301198.425
INV-03177,VEND-006,2031-09-12,4399.84,USD,Paid,82.5,362986.8
INV-03178,VEND-011,2031-09-13,1273.86,EUR,Pending,89.0,113373.54
INV-03179,VEND-019,2031-09-14,2269.43,USD,Paid,82.5,187227.97499999998
INV-03180,VEND-011,2031-09-15,3654.01,USD,Pending,82.5,301455.825
INV-03181,VEND-011,2031-09-16,3655.3,USD,Pending,82.5,301562.25
INV-03182,VEND-001,2031-09-17,2238.38,USD,Pending,82.5,184666.35
INV-03183,VEND-013,2031-09-18,4900.4,USD,Pending,82.5,404282.99999999994
INV-03184,VEND-012,2031-09-19,4776.08,USD,Paid,82.5,394026.6
INV-03185,VEND-014,2031-09-20,4417.42,GBP,Pending,102.0,450576.84
INV-03186,VEND-014,2031-09-21,3926.66,USD,Pending,82.5,323949.45
INV-03187,VEND-005,2031-09-22,3403.2,USD,Pending,82.5,280764.0
INV-03188,VEND-006,2031-09-23,4357.83,USD,Pending,82.5,359520.975
INV-03189,VEND-010,2031-09-24,550.48,USD,Pending,82.5,45414.6
INV-03190,VEND-018,2031-09-25,1237.81,USD,Pending,82.5,102119.325
INV-03191,VEND-014,2031-09-26,742.44,USD,Pending,82.5,61251.3
INV-03192,VEND-002,2031-09-27,4255.8,USD,Pending,82.5,351103.5
INV-03193,VEND-006,2031-09-28,1385.99,USD,Pending,82.5,114344.175
INV-03194,VEND-001,2031-09-29,3135.86,GBP,Paid,102.0,319857.72000000003
INV-03195,VEND-020,2031-09-30,2292.51,USD,Pending,82.5,189132.075
INV-03196,VEND-006,2031-10-01,2970.23,USD,Paid,82.5,245043.975
INV-03197,VEND-006,2031-10-02,4756.6,EUR,Paid,89.0,423337.4
INV-03198,VEND-006,2031-10-03,797.45,USD,Paid,82.5,65789.625
INV-03199,VEND-017,2031-10-04,2697.62,USD,Paid,82.5,222553.65
INV-03200,VEND-012,2031-10-05,4930.9,USD,Paid,82.5,406799.24999999994
INV-03201,VEND-015,2031-10-06,3381.02,EUR,Pending,89.0,300910.77999999997
INV-03202,VEND-002,2031-10-07,991.8,USD,Pending,82.5,81823.5
INV-03203,VEND-009,2031-10-08,3368.97,EUR,Pending,89.0,299838.32999999996
INV-03204,VEND-020,2031-10-09,2400.16,EUR,Paid,89.0,213614.24
INV-03205,VEND-019,2031-10-10,2684.97,EUR,Paid,89.0,238962.33
INV-03206,VEND-009,2031-10-11,909.1,GBP,Pending,102.0,92728.2
INV-03207,VEND-013,2031-10-12,3997.43,EUR,Pending,89.0,355771.26999999996
INV-03208,VEND-004,2031-10-13,1102.31,USD,Paid,82.5,90940.575
INV-03209,VEND-017,2031-10-14,2686.96,USD,Pending,82.5,221674.2
INV-03210,VEND-014,2031-10-15,3697.89,USD,Pending,82.5,305075.925
INV-03211,VEND-018,2031-10-16,734.7,EUR,Paid,89.0,65388.3
INV-03212,VEND-013,2031-10-17,3806.6,EUR,Paid,89.0,338787.39999999997
INV-03213,VEND-002,2031-10-18,1843.24,EUR,Pending,89.0,164048.36000000002
INV-03214,VEND-016,2031-10-19,4314.03,USD,Paid,82.5,355907.475
INV-03215,VEND-007,2031-10-20,2044.01,EUR,Paid,89.0,181916.88999999998
INV-03216,VEND-003,2031-10-21,3547.16,USD,Pending,82.5,292640.7
INV-03217,VEND-016,2031-10-22,2974.48,USD,Paid,82.5,245394.6
INV-03218,VEND-004,2031-10-23,2316.24,EUR,Pending,89.0,206145.36
INV-03219,VEND-016,2031-10-24,2422.08,USD,Pending,82.5,199821.6
INV-03220,VEND-006,2031-10-25,2382.55,USD,Paid,82.5,196560.37500000003
INV-03221,VEND-020,2031-10-26,2760.75,USD,Pending,82.5,227761.875
INV-03222,VEND-015,2031-10-27,4511.78,USD,Paid,82.5,372221.85
INV-03223,VEND-005,2031-10-28,967.56,GBP,Pending,102.0,98691.12
INV-03224,VEND-002,2031-10-29,2051.47,USD,Paid,82.5,169246.275
INV-03225,VEND-007,2031-10-30,3069.58,USD,Paid,82.5,253240.35
INV-03226,VEND-003,2031-10-31,3253.95,USD,Paid,82.5,268450.875
INV-03227,VEND-020,2031-11-01,3568.98,USD,Pending,82.5,294440.85
INV-03228,VEND-016,2031-11-02,2352.86,EUR,Paid,89.0,209404.54
INV-03229,VEND-009,2031-11-03,1796.24,USD,Paid,82.5,148189.8
INV-03230,VEND-004,2031-11-04,2239.02,GBP,Paid,102.0,228380.04
INV-03231,VEND-010,2031-11-05,4503.03,USD,Paid,82.5,371499.975
INV-03232,VEND-012,2031-11-06,4398.64,USD,Pending,82.5,362887.80000000005
INV-03233,VEND-013,2031-11-07,4872.89,EUR,Paid,89.0,433687.21
INV-03234,VEND-010,2031-11-08,2465.76,USD,Pending,82.5,203425.2
INV-03235,VEND-017,2031-11-09,1102.49,USD,Paid,82.5,90955.425
INV-03236,VEND-008,2031-11-10,3720.27,USD,Paid,82.5,306922.275
INV-03237,VEND-001,2031-11-11,4719.57,USD,Paid,82.5,389364.52499999997
INV-03238,VEND-020,2031-11-12,3999.62,USD,Paid,82.5,329968.64999999997
INV-03239,VEND-005,2031-11-13,2837.23,GBP,Paid,102.0,289397.46
INV-03240,VEND-020,2031-11-14,2954.16,USD,Paid,82.5,243718.19999999998
INV-03241,VEND-006,2031-11-15,2780.99,USD,Paid,82.5,229431.675
INV-03242,VEND-004,2031-11-16,3647.26,USD,Paid,82.5,300898.95
INV-03243,VEND-013,2031-11-17,4835.85,EUR,Paid,89.0,430390.65
INV-03244,VEND-018,2031-11-18,2034.16,USD,Paid,82.5,167818.2
INV-03245,VEND-012,2031-11-19,3453.45,EUR,Pending,89.0,307357.05
INV-03246,VEND-009,2031-11-20,4385.34,USD,Pending,82.5,361790.55
INV-03247,VEND-009,2031-11-21,940.34,EUR,Paid,89.0,83690.26000000001
INV-03248,VEND-010,2031-11-22,4633.41,USD,Paid,82.5,382256.325
INV-03249,VEND-018,2031-11-23,3506.75,USD,Paid,82.5,289306.875
INV-03250,VEND-020,2031-11-24,3167.84,USD,Paid,82.5,261346.80000000002
INV-03251,VEND-007,2031-11-25,2671.95,EUR,Pending,89.0,237803.55
INV-03252,VEND-004,2031-11-26,1727.17,USD,Paid,82.5,142491.525
INV-03253,VEND-006,2031-11-27,3050.9,GBP,Paid,102.0,311191.8
INV-03254,VEND-019,2031-11-28,2519.77,USD,Paid,82.5,207881.025
INV-03255,VEND-017,2031-11-29,3090.49,USD,Paid,82.5,254965.425
INV-03256,VEND-019,2031-11-30,4342.86,USD,Paid,82.5,358285.94999999995
INV-03257,VEND-001,2031-12-01,3378.78,EUR,Pending,89.0,300711.42000000004
INV-03258,VEND-014,2031-12-02,4688.98,USD,Paid,82.5,386840.85
INV-03259,VEND-014,2031-12-03,1392.96,USD,Paid,82.5,114919.2
INV-03260,VEND-018,2031-12-04,3140.67,USD,Pending,82.5,259105.275
INV-03261,VEND-020,2031-12-05,3084.93,EUR,Pending,89.0,274558.76999999996
INV-03262,VEND-016,2031-12-06,4019.65,EUR,Pending,89.0,357748.85000000003
INV-03263,VEND-016,2031-12-07,1317.98,USD,Paid,82.5,108733.35
INV-03264,VEND-019,2031-12-08,1120.86,USD,Pending,82.5,92470.95
INV-03265,VEND-014,2031-12-09,3019.32,USD,Paid,82.5,249093.90000000002
INV-03266,VEND-018,2031-12-10,3920.67,USD,Paid,82.5,323455.275
INV-03267,VEND-014,2031-12-11,2231.85,GBP,Pending,102.0,227648.69999999998
INV-03268,VEND-017,2031-12-12,1281.47,GBP,Paid,102.0,130709.94
INV-03269,VEND-004,2031-12-13,2210.26,USD,Paid,82.5,182346.45
INV-03270,VEND-019,2031-12-14,4612.15,USD,Pending,82.5,380502.37499999994
INV-03271,VEND-004,2031-12-15,2525.65,USD,Paid,82.5,208366.125
INV-03272,VEND-003,2031-12-16,3756.22,EUR,Paid,89.0,334303.57999999996
INV-03273,VEND-008,2031-12-17,3412.08,USD,Paid,82.5,281496.6
INV-03274,VEND-011,2031-12-18,4550.15,USD,Paid,82.5,375387.37499999994
INV-03275,VEND-006,2031-12-19,3138.14,USD,Pending,82.5,258896.55
INV-03276,VEND-017,2031-12-20,3701.85,USD,Pending,82.5,305402.625
INV-03277,VEND-008,2031-12-21,4645.99,EUR,Pending,89.0,413493.11
INV-03278,VEND-019,2031-12-22,4488.6,USD,Paid,82.5,370309.50000000006
INV-03279,VEND-014,2031-12-23,2303.14,USD,Paid,82.5,190009.05
INV-03280,VEND-019,2031-12-24,3434.31,USD,Pending,82.5,283330.575
INV-03281,VEND-008,2031-12-25,2940.71,USD,Paid,82.5,242608.575
INV-03282,VEND-017,2031-12-26,1377.95,USD,Paid,82.5,113680.875
INV-03283,VEND-001,2031-12-27,4727.39,USD,Paid,82.5,390009.67500000005
INV-03284,VEND-020,2031-12-28,1216.19,USD,Pending,82.5,100335.675
INV-03285,VEND-019,2031-12-29,559.85,EUR,Paid,89.0,49826.65
INV-03286,VEND-001,2031-12-30,1000.67,EUR,Pending,89.0,89059.62999999999
INV-03287,VEND-003,2031-12-31,2422.75,USD,Pending,82.5,199876.875
INV-03288,VEND-019,2032-01-01,3753.01,USD,Paid,82.5,309623.325
INV-03289,VEND-008,2032-01-02,2224.72,EUR,Pending,89.0,198000.08
INV-03290,VEND-017,2032-01-03,2934.13,GBP,Pending,102.0,299281.26
INV-03291,VEND-006,2032-01-04,3597.72,USD,Paid,82.5,296811.89999999997
INV-03292,VEND-018,2032-01-05,3097.0,GBP,Pending,102.0,315894.0
INV-03293,VEND-011,2032-01-06,2404.3,USD,Pending,82.5,198354.75000000003
INV-03294,VEND-015,2032-01-07,2076.67,USD,Paid,82.5,171325.275
INV-03295,VEND-011,2032-01-08,3607.08,EUR,Paid,89.0,321030.12
INV-03296,VEND-009,2032-01-09,706.79,USD,Pending,82.5,58310.174999999996
INV-03297,VEND-017,2032-01-10,3269.7,USD,Paid,82.5,269750.25
INV-03298,VEND-002,2032-01-11,3454.68,EUR,Paid,89.0,307466.51999999996
INV-03299,VEND-005,2032-01-12,2216.28,EUR,Paid,89.0,197248.92
INV-03300,VEND-012,2032-01-13,4335.84,EUR,Pending,89.0,385889.76
INV-03301,VEND-018,2032-01-14,4380.07,USD,Pending,82.5,361355.77499999997
INV-03302,VEND-002,2032-01-15,2172.52,USD,Pending,82.5,179232.9
INV-03303,VEND-007,2032-01-16,717.82,EUR,Pending,89.0,63885.98
INV-03304,VEND-019,2032-01-17,4370.85,EUR,Paid,89.0,389005.65
INV-03305,VEND-001,2032-01-18,2583.44,USD,Paid,82.5,213133.80000000002
INV-03306,VEND-015,2032-01-19,4678.56,EUR,Paid,89.0,416391.84
